index, bytes_client_server, bytes_server_client
172.16.115.87/207.90.176.12, 220, 200
135.8.60.182/172.16.113.50, 15876, 3858
172.16.116.194/137.245.85.134, 88, 80
172.16.113.204/207.68.178.148, 44, 40
172.16.115.5/156.46.46.226, 396, 360
172.16.114.169/207.176.252.20, 44, 40
172.16.117.132/209.125.119.116, 44, 40
172.16.115.87/129.48.195.226, 44, 40
172.16.115.5/207.46.148.250, 132, 120
172.16.113.105/198.97.93.30, 132, 120
194.27.251.21/192.168.1.20, 22353, 101331
172.16.116.201/194.98.7.131, 88, 80
172.16.115.5/206.71.77.228, 88, 80
172.16.113.105/207.68.137.69, 44, 40
172.16.115.5/206.186.200.115, 88, 80
172.16.117.103/148.184.174.31, 176, 160
172.16.113.84/207.32.88.29, 44, 40
172.16.114.168/207.8.225.130, 44, 40
172.16.113.204/136.149.142.178, 88, 80
172.16.116.194/151.193.131.5, 44, 40
172.16.114.169/130.91.72.195, 44, 40
172.16.117.111/38.176.11.51, 220, 200
172.16.114.168/204.238.155.93, 44, 40
172.16.112.149/205.181.112.65, 44, 40
172.16.112.194/207.32.88.29, 44, 40
172.16.116.194/205.181.112.65, 88, 80
172.16.114.168/135.8.60.182, 36925, 51372
197.218.177.69/172.16.113.204, 190374, 40885
172.16.115.5/152.163.212.127, 176, 160
172.16.117.132/209.25.45.61, 264, 240
172.16.112.207/166.77.13.117, 44, 40
196.37.75.158/172.16.114.50, 22310, 23028
172.16.117.132/207.25.71.27, 352, 320
172.16.114.169/199.242.194.176, 44, 40
172.16.113.105/207.60.212.194, 88, 80
172.16.114.168/199.183.24.253, 528, 480
172.16.115.5/209.70.1.161, 44, 40
172.16.116.201/130.39.131.177, 44, 40
172.16.117.111/207.82.213.72, 44, 40
172.16.114.168/205.232.88.166, 132, 120
172.16.116.201/143.166.82.134, 44, 40
172.16.117.103/208.147.89.39, 44, 40
172.16.112.194/152.163.210.8, 44, 40
172.16.115.5/129.79.74.155, 44, 40
172.16.112.207/205.181.112.65, 44, 40
172.16.117.132/194.98.7.131, 88, 80
172.16.114.168/205.200.37.91, 176, 160
172.16.116.194/209.3.101.137, 132, 120
172.16.113.84/206.27.130.150, 44, 40
172.16.112.149/195.73.151.50, 9292, 11711
172.16.117.111/131.84.1.31, 440, 400
172.16.114.168/207.18.199.6, 44, 40
172.16.113.105/207.121.188.105, 44, 40
172.16.113.105/207.25.71.90, 88, 80
172.16.116.194/207.60.212.194, 88, 80
172.16.115.5/128.143.137.29, 132, 120
172.16.114.148/207.25.71.27, 264, 240
172.16.112.20/195.115.218.108, 22676, 7665
172.16.116.194/204.146.167.73, 44, 40
172.16.117.52/209.143.212.231, 44, 40
172.16.113.105/206.252.29.43, 308, 280
172.16.117.103/197.218.177.69, 989, 9748
172.16.117.52/207.25.71.23, 220, 200
172.16.112.207/199.95.74.90, 88, 80
172.16.113.105/12.6.71.100, 44, 40
172.16.115.5/207.211.128.15, 44, 40
172.16.117.103/209.85.124.166, 88, 80
172.16.117.103/205.216.163.90, 132, 120
172.16.115.5/208.134.246.201, 44, 40
172.16.117.103/205.185.55.49, 44, 40
172.16.116.201/208.226.198.94, 44, 40
172.16.116.201/209.185.102.232, 88, 80
172.16.115.5/204.123.2.93, 44, 40
172.16.113.204/205.181.112.46, 2069, 1528
172.16.117.132/209.160.40.166, 484, 440
172.16.113.105/204.140.12.228, 176, 160
172.16.117.103/208.214.174.76, 88, 80
172.16.115.87/207.68.161.39, 44, 40
172.16.114.168/205.181.112.217, 44, 40
172.16.113.204/204.152.167.20, 2223, 37057
172.16.117.52/209.73.64.121, 44, 40
172.16.113.84/192.208.46.102, 44, 40
172.16.115.87/139.72.190.30, 132, 120
172.16.117.111/204.162.156.13, 44, 40
172.16.114.207/135.13.216.191, 48909, 80527
172.16.114.207/207.158.250.102, 220, 200
172.16.116.194/208.204.243.247, 88, 80
172.16.112.149/208.228.229.225, 264, 240
172.16.113.84/204.250.200.22, 44, 40
197.218.177.69/172.16.114.169, 233940, 51520
172.16.112.194/187.187.187.187, 44, 40
172.16.115.5/206.196.140.2, 88, 80
172.16.115.87/207.68.149.15, 132, 120
172.16.117.52/192.208.46.131, 44, 40
172.16.114.168/143.158.16.69, 132, 120
172.16.113.204/206.99.246.5, 264, 240
172.16.117.111/204.244.193.11, 88, 80
172.16.116.194/207.25.144.19, 44, 40
172.16.114.168/136.149.142.178, 220, 200
172.16.117.132/142.147.15.9, 132, 120
172.16.115.5/137.245.85.134, 352, 320
172.16.117.111/152.163.212.171, 3350, 7450
172.16.112.194/135.8.60.182, 43328, 52905
172.16.115.5/199.104.78.3, 308, 280
196.37.75.158/192.168.1.20, 11736, 50354
172.16.117.111/206.243.238.248, 44, 40
172.16.117.103/131.151.1.19, 88, 80
172.16.115.87/207.25.71.145, 176, 160
172.16.117.52/128.192.252.5, 440, 400
172.16.112.149/206.214.219.102, 44, 40
172.16.114.169/194.27.251.21, 32543, 45249
172.16.114.207/140.139.57.153, 44, 40
172.16.113.204/207.32.88.29, 44, 40
172.16.114.168/209.3.101.30, 44, 40
172.16.113.84/197.218.177.69, 32496, 583686
172.16.115.5/171.21.80.34, 176, 160
172.16.117.132/208.226.198.46, 44, 40
172.16.117.111/198.93.24.27, 44, 40
172.16.115.5/206.16.140.4, 44, 40
172.16.115.234/207.153.7.154, 308, 280
172.16.114.168/204.71.180.10, 220, 200
172.16.115.5/192.41.9.232, 264, 240
172.16.117.52/206.132.25.71, 176, 160
172.16.112.207/208.221.32.46, 44, 40
172.16.117.111/207.155.125.158, 44, 40
172.16.117.132/207.121.191.72, 132, 120
172.16.117.111/205.219.138.154, 88, 80
172.16.117.132/209.143.212.231, 44, 40
172.16.114.168/195.67.49.17, 132, 120
172.16.115.5/204.251.139.35, 44, 40
172.16.116.201/208.135.9.251, 44, 40
172.16.112.194/206.27.130.150, 44, 40
172.16.112.194/208.140.130.7, 44, 40
172.16.115.87/204.123.2.75, 44, 40
172.16.115.5/209.113.183.114, 44, 40
172.16.113.204/209.133.35.165, 132, 120
172.16.115.87/207.159.129.103, 44, 40
172.16.113.105/209.1.206.128, 132, 120
172.16.113.105/208.9.156.175, 44, 40
172.16.115.87/209.70.1.161, 44, 40
172.16.112.149/192.254.26.2, 308, 280
172.16.117.52/205.214.59.221, 88, 80
172.16.114.148/194.7.248.153, 334330, 33752
172.16.117.103/199.104.78.3, 704, 640
172.16.117.132/204.17.6.160, 88, 80
172.16.114.148/207.46.148.250, 44, 40
172.16.113.204/12.10.32.34, 44, 40
172.16.117.132/192.96.145.4, 308, 280
192.168.1.10/172.16.112.50, 38029, 5707
172.16.114.207/209.67.3.82, 88, 80
172.16.113.105/207.178.60.136, 88, 80
172.16.117.103/167.8.29.16, 88, 80
172.16.114.169/135.13.216.191, 48895, 83442
172.16.117.111/208.6.210.55, 44, 40
172.16.117.132/203.97.45.15, 44, 40
172.16.117.111/209.3.101.139, 44, 40
172.16.114.169/208.147.89.70, 132, 120
172.16.114.169/151.196.95.207, 88, 80
172.16.117.103/207.18.199.6, 44, 40
172.16.115.5/204.29.144.16, 264, 240
172.16.114.207/198.202.75.101, 88, 80
172.16.114.169/205.181.112.29, 44, 40
172.16.117.132/192.150.12.103, 132, 120
172.16.112.149/134.131.80.9, 132, 120
172.16.117.132/187.187.187.187, 176, 160
172.16.114.169/204.29.20.21, 44, 40
172.16.117.132/199.242.23.2, 44, 40
172.16.115.87/207.87.1.51, 44, 40
172.16.115.87/209.68.21.99, 44, 40
172.16.112.207/135.13.216.191, 41148, 85014
172.16.117.103/204.123.2.75, 132, 120
172.16.117.52/205.228.184.153, 44, 40
172.16.117.132/205.181.112.29, 44, 40
172.16.116.201/206.217.169.205, 44, 40
172.16.116.201/205.181.112.36, 44, 40
172.16.117.111/204.17.42.16, 176, 160
172.16.112.207/38.176.11.51, 176, 160
172.16.114.169/208.135.9.251, 88, 80
172.16.112.207/205.160.191.2, 88, 80
172.16.117.111/205.160.191.2, 88, 80
194.27.251.21/172.16.113.84, 42049, 31307
197.182.91.233/172.16.114.207, 34553, 46518
172.16.112.149/129.48.28.13, 132, 120
172.16.114.169/195.115.218.108, 40510, 40596
172.16.115.87/207.240.140.100, 132, 120
172.16.116.201/205.181.112.29, 44, 40
172.16.114.148/205.181.112.66, 132, 120
172.16.113.204/196.227.33.189, 33614, 41611
172.16.115.87/207.25.71.86, 44, 40
172.16.116.194/151.193.131.9, 88, 80
172.16.115.5/131.151.1.19, 44, 40
172.16.115.5/199.185.131.62, 44, 40
172.16.117.132/207.82.250.251, 88, 80
172.16.117.132/208.135.9.251, 44, 40
172.16.113.105/207.8.225.130, 44, 40
172.16.114.169/129.79.74.155, 44, 40
172.16.116.201/134.205.165.120, 440, 400
172.16.117.132/196.37.75.158, 3251, 12310
172.16.117.103/194.229.131.1, 132, 0
172.16.112.149/128.32.195.46, 88, 80
172.16.116.194/209.19.139.185, 44, 40
172.16.114.168/205.228.184.153, 44, 40
172.16.117.103/208.201.252.114, 88, 80
172.16.115.5/198.3.99.101, 132, 120
172.16.113.105/207.158.238.107, 132, 120
172.16.115.5/187.187.187.187, 176, 160
172.16.117.103/205.147.50.59, 44, 40
172.16.115.87/205.232.88.166, 132, 120
192.168.1.10/172.16.113.204, 11031, 3369
172.16.115.234/206.137.188.7, 484, 440
172.16.115.87/206.33.210.10, 44, 40
172.16.117.103/128.120.134.2, 44, 40
172.16.115.5/192.12.64.13, 44, 40
172.16.115.87/143.166.82.11, 44, 40
172.16.117.111/199.76.198.54, 44, 40
172.16.114.168/208.204.243.247, 88, 80
172.16.116.201/204.123.2.75, 176, 160
172.16.113.105/167.8.29.16, 176, 160
172.16.117.111/192.254.26.2, 308, 280
172.16.113.105/207.25.71.178, 88, 80
172.16.113.105/207.25.71.37, 88, 80
172.16.114.168/205.231.210.13, 264, 240
172.16.116.194/199.183.24.253, 484, 440
172.16.114.168/167.8.29.15, 44, 40
172.16.113.204/207.68.181.154, 44, 40
172.16.116.194/134.205.165.120, 836, 760
172.16.115.87/204.141.25.78, 396, 360
172.16.115.5/206.132.25.71, 220, 200
172.16.116.201/204.29.20.21, 44, 40
172.16.112.194/137.245.85.134, 176, 160
172.16.116.201/207.178.60.136, 88, 80
172.16.114.169/204.123.2.93, 44, 40
172.16.114.168/198.5.167.131, 220, 200
172.16.113.105/209.132.68.26, 88, 80
172.16.114.148/194.27.251.21, 436379, 76124
172.16.117.52/208.134.241.222, 88, 80
196.37.75.158/172.16.112.207, 40707, 38760
172.16.115.5/207.121.190.172, 308, 280
172.16.117.111/209.130.63.160, 176, 160
172.16.117.52/151.193.131.25, 132, 120
